Portfolio Name,Category,Set,Product Name,Card Number,Rarity,Variance,Grade,Card Condition,Average Cost Paid,Quantity,Market Price (As of 2026-05-24),Price Override,Watchlist,Date Added,Notes,PC URL,PC Ungraded (Raw),PC Grade 8,PC Grade 9,PC Note,TCGplayer Raw Price,Avg Ungraded,PSA 8 Spread,PSA 9 Spread,PC Grade 10,PSA 10 Profit,PSA 9 Net,PSA 8 Net
Roy Yugioh,YuGiOh,Magic Ruler,Black Pendant,MRL-003,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,5.55,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magic-ruler/black-pendant-1st-edition-mrl-003,5.62,19.75,29.09,,3.11,4.365,15.385,24.725,171.41,137.045,-5.274999999999999,-14.615
Roy Yugioh,YuGiOh,Soul of the Duelist,Mobius the Frost Monarch,SOD-EN022,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,5.53,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-soul-of-the-duelist/mobius-the-frost-monarch-ultimate-rare-1st-edition-sod-en022,61.19,83.74,151.67,,5.26,33.225,50.51499999999999,118.445,790.91,727.685,88.445,20.514999999999993
Roy Yugioh,YuGiOh,Dark Crisis,Kaiser Glider,DCR-051,Ultra Rare,1st Edition,Ungraded,Lightly Played,0,1,5.51,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-dark-crisis/kaiser-glider-1st-edition-dcr-051,6.71,35.0,43.63,,4.09,5.4,29.6,38.23,115.97,80.57,8.230000000000004,-0.3999999999999986
Roy Yugioh,YuGiOh,Legacy of Darkness,Fiend Skull Dragon,LOD-039,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,5.45,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-legacy-of-darkness/fiend-skull-dragon-1st-edition-lod-039,7.5,25.0,35.0,,4.42,5.96,19.04,29.04,218.75,182.79,-0.9600000000000009,-10.96
Roy Yugioh,YuGiOh,World Championship 2004: GBA Promo,Slate Warrior,WC4-003,Secret Rare,Limited,Ungraded,Lightly Played,0,1,5.39,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-world-championship-tournament-2004/slate-warrior-wc4-003,9.35,29.0,40.0,,4.24,6.795,22.205,33.205,190.0,153.205,3.2049999999999983,-7.795000000000002
Roy Yugioh,YuGiOh,Dark Crisis,Mirage Knight,DCR-018,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,5.39,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-dark-crisis/mirage-knight-1st-edition-dcr-018,6.05,29.6,54.49,,2.92,4.484999999999999,25.115,50.005,186.13,151.64499999999998,20.005000000000003,-4.884999999999998
Roy Yugioh,YuGiOh,Magic Ruler,Giant Trunade,MRL-048,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,5.36,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magic-ruler/giant-trunade-mrl-048,6.0,40.25,44.0,,4.17,5.085,35.165,38.915,53.0,17.915,8.915,5.164999999999999
Roy Yugioh,YuGiOh,Pharaonic Guardian,Byser Shock,PGD-103,Ultra Rare,1st Edition,Ungraded,Lightly Played,0,1,5.36,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/byser-shock-1st-edition-pgd-103,7.13,23.48,32.99,,5.0,6.0649999999999995,17.415,26.925000000000004,187.27,151.205,-3.0749999999999957,-12.585
Roy Yugioh,YuGiOh,The Legend of Blue Eyes White Dragon,Raigeki,LOB-053,Super Rare,Unlimited,Ungraded,Lightly Played,0,3,5.3,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-legend-of-blue-eyes-white-dragon/raigeki-lob-053,6.68,24.99,38.0,,4.66,5.67,19.32,32.33,127.5,91.83,2.3299999999999983,-10.68
Roy Yugioh,YuGiOh,Magic Ruler,Invader of the Throne,MRL-026,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,5.19,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magic-ruler/invader-of-the-throne-1st-edition-mrl-026,6.05,10.25,23.99,,1.88,3.965,6.285,20.025,127.52,93.55499999999999,-9.975000000000001,-23.715
Roy Yugioh,YuGiOh,Nintendo DS Nightmare of Troubadour,Silent Magician LV4,NTR-EN001,Super Rare,Limited,Ungraded,Lightly Played,0,1,5.05,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-nightmare-troubadour/silent-magician-lv4-ntr-en001,5.99,6.67,29.99,,4.68,5.335,1.335,24.655,127.2,91.86500000000001,-5.345000000000002,-28.665
Roy Yugioh,YuGiOh,Pharaonic Guardian,Necrovalley,PGD-084,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,5.02,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/necrovalley-1st-edition-pgd-084,6.25,28.72,32.0,,3.1,4.675,24.045,27.325,452.5,417.825,-2.6750000000000007,-5.955000000000002
Roy Yugioh,YuGiOh,Invasion of Chaos,D.D. Scout Plane,IOC-012,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,5.01,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-invasion-of-chaos/dd-scout-plane-1st-edition-ioc-012,4.67,8.99,22.25,,1.57,3.12,5.87,19.13,450.0,416.88,-10.870000000000001,-24.13
Roy Yugioh,YuGiOh,Eternal Duelist Soul,Skull Dice,EDS-003,Secret Rare,Limited,Ungraded,Lightly Played,0,2,4.98,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-the-eternal-duelist-soul/skull-dice-eds-003,6.24,25.0,55.85,,3.91,5.075,19.925,50.775,349.29,314.21500000000003,20.775,-10.075
Roy Yugioh,YuGiOh,Legacy of Darkness,Reinforcement of the Army,LOD-028,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,4.92,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-legacy-of-darkness/reinforcement-of-the-army-lod-028,7.5,16.65,18.0,,5.38,6.4399999999999995,10.21,11.56,115.0,78.56,-18.439999999999998,-19.79
Roy Yugioh,YuGiOh,Invasion of Chaos,Freed the Brave Wanderer,IOC-014,Super Rare,1st Edition,Ungraded,Lightly Played,0,2,4.92,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-invasion-of-chaos/freed-the-brave-wanderer-1st-edition-ioc-014,4.49,20.53,40.0,,3.06,3.7750000000000004,16.755000000000003,36.225,217.49,183.715,6.225000000000001,-13.244999999999997
Roy Yugioh,YuGiOh,Rise of Destiny,Monster Reincarnation,RDS-EN045,Super Rare,1st Edition,Ungraded,Lightly Played,0,3,4.9,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-rise-of-destiny/monster-reincarnation-ultimate-rare-1st-edition-rds-en045,57.25,57.14,127.93,,5.08,31.165,25.975,96.765,369.01,307.84499999999997,66.76500000000001,-4.024999999999999
Roy Yugioh,YuGiOh,Soul of the Duelist,Mystic Swordsman LV4,SOD-EN012,Ultra Rare,1st Edition,Ungraded,Lightly Played,0,1,4.82,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-soul-of-the-duelist/mystic-swordsman-lv4-1st-edition-sod-en012,5.68,9.99,22.6,,54.74,30.21,-20.22,-7.609999999999999,102.0,41.78999999999999,-37.61,-50.22
Roy Yugioh,YuGiOh,Structure Deck: Dragon's Roar,Red-Eyes Darkness Dragon,SD1-EN001,Ultra Rare,1st Edition,Ungraded,Lightly Played,0,1,4.79,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-structure-deck-dragon%27s-roar/red-eyes-darkness-dragon-1st-edition-sd1-en001,4.43,50.0,55.0,,1.4,2.915,47.085,52.085,323.41,290.495,22.085,17.085
Roy Yugioh,YuGiOh,Magic Ruler,Megamorph,MRL-061,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,3,4.71,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magic-ruler/megamorph-mrl-061,4.81,25.07,27.36,,3.26,4.035,21.035,23.325,29.0,-5.035,-6.675000000000001,-8.965
Roy Yugioh,YuGiOh,Dark Crisis,Reflect Bounder,DCR-012,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,4.65,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-dark-crisis/reflect-bounder-dcr-012,6.32,2.91,48.83,,3.84,5.08,-2.17,43.75,62.62,27.54,13.75,-32.17
Roy Yugioh,YuGiOh,Pharaonic Guardian,Mirage of Nightmare,PGD-036,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,4.65,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/mirage-of-nightmare-1st-edition-pgd-036,4.84,10.31,13.44,,2.74,3.79,6.5200000000000005,9.65,75.31,41.519999999999996,-20.35,-23.48
Roy Yugioh,YuGiOh,Ancient Sanctuary,Curse of Anubis,AST-105,Ultra Rare,1st Edition,Ungraded,Lightly Played,0,1,4.52,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-ancient-sanctuary/curse-of-anubis-1st-edition-ast-105,6.45,15.56,25.0,,5.88,6.165,9.395,18.835,170.0,133.835,-11.165,-20.605
Roy Yugioh,YuGiOh,Labyrinth of Nightmare,Magic Cylinder,LON-104,Secret Rare,Unlimited,Ungraded,Damaged,0,2,4.44,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-labyrinth-of-nightmare/magic-cylinder-lon-104,8.25,42.38,64.9,,2.37,5.3100000000000005,37.07,59.59,158.67,123.35999999999999,29.590000000000003,7.07
Roy Yugioh,YuGiOh,Pharaoh's Servant,The Fiend Megacyber,PSV-100,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,2,4.44,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaoh%27s-servant/the-fiend-megacyber-psv-100,4.14,29.95,37.5,,2.98,3.5599999999999996,26.39,33.94,82.0,48.44,3.9399999999999977,-3.6099999999999994
Roy Yugioh,YuGiOh,Labyrinth of Nightmare,Mage Power,LON-050,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,4.39,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-labyrinth-of-nightmare/mage-power-lon-050,5.44,17.58,23.4,,2.99,4.215,13.364999999999998,19.185,77.05,42.834999999999994,-10.815000000000001,-16.635
Roy Yugioh,YuGiOh,Flaming Eternity,Silent Swordsman LV5,FET-EN008,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,4.31,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-flaming-eternity/silent-swordsman-lv5-ultimate-rare-fet-en008,28.04,56.34,76.0,,32.29,30.165,26.175000000000004,45.835,1096.32,1036.155,15.835,-3.8249999999999957
Roy Yugioh,YuGiOh,Power of Chaos: Yugi the Destiny,Anti-Spell Fragrance,PCY-002,Secret Rare,Unlimited,Ungraded,Lightly Played,0,4,4.29,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-power-of-chaos-yugi-the-destiny/anti-spell-fragrance-pcy-002,5.3,15.0,30.03,,4.2,4.75,10.25,25.28,56.0,21.25,-4.719999999999999,-19.75
Roy Yugioh,YuGiOh,Dark Crisis,Terrorking Archfiend,DCR-072,Super Rare,1st Edition,Ungraded,Lightly Played,0,3,4.22,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-dark-crisis/terrorking-archfiend-1st-edition-dcr-072,4.28,13.81,25.25,,2.44,3.3600000000000003,10.45,21.89,74.94,41.58,-8.11,-19.55
Roy Yugioh,YuGiOh,Pharaoh's Servant,Goblin Attack Force,PSV-094,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,4.21,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaoh%27s-servant/goblin-attack-force-psv-094,6.74,28.82,49.07,,3.34,5.04,23.78,44.03,120.63,85.58999999999999,14.030000000000001,-6.219999999999999
Roy Yugioh,YuGiOh,Invasion of Chaos,D.D. Designator,IOC-039,Super Rare,1st Edition,Ungraded,Lightly Played,0,3,4.18,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-invasion-of-chaos/dd-designator-1st-edition-ioc-039,5.23,10.95,19.5,,3.23,4.23,6.719999999999999,15.27,202.5,168.27,-14.73,-23.28
Roy Yugioh,YuGiOh,Legacy of Darkness,Fiend Skull Dragon,LOD-039,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,4.17,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-legacy-of-darkness/fiend-skull-dragon-lod-039,4.99,9.61,21.98,,3.16,4.075,5.534999999999999,17.905,111.0,76.925,-12.094999999999999,-24.465
Roy Yugioh,YuGiOh,Invasion of Chaos,Big Burn,IOC-047,Super Rare,1st Edition,Ungraded,Lightly Played,0,2,4.12,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-invasion-of-chaos/big-burn-1st-edition-ioc-047,4.75,15.59,17.0,,1.73,3.24,12.35,13.76,127.54,94.30000000000001,-16.240000000000002,-17.65
Roy Yugioh,YuGiOh,McDonald's Promo,Takriminos,MP1-006,Super Rare,Limited,Ungraded,Lightly Played,0,1,4.01,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-mcdonald%27s/takriminos-mp1-006,4.97,29.63,55.29,,2.46,3.715,25.915,51.575,154.3,120.58500000000001,21.575000000000003,-4.085000000000001
Roy Yugioh,YuGiOh,Pharaonic Guardian,Great Dezard,PGD-020,Ultra Rare,1st Edition,Ungraded,Lightly Played,0,1,4,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/great-dezard-1st-edition-pgd-020,5.85,22.38,34.89,,3.03,4.4399999999999995,17.939999999999998,30.450000000000003,152.5,118.06,0.45000000000000284,-12.060000000000002
Roy Yugioh,YuGiOh,Rise of Destiny,Silent Swordsman LV3,RDS-EN009,Ultra Rare,1st Edition,Ungraded,Near Mint,0,1,3.87,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-rise-of-destiny/silent-swordsman-lv3-1st-edition-rds-en009,3.55,29.48,32.0,,28.57,16.06,13.420000000000002,15.94,135.0,88.94,-14.059999999999999,-16.58
Roy Yugioh,YuGiOh,Magic Ruler,The Forceful Sentry,MRL-045,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,3.85,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magic-ruler/the-forceful-sentry-mrl-045,4.76,11.5,16.5,,3.01,3.885,7.615,12.615,51.8,17.915,-17.384999999999998,-22.384999999999998
Roy Yugioh,YuGiOh,The Legend of Blue Eyes White Dragon,Dark Hole (Magic),LOB-052,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,3.79,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-legend-of-blue-eyes-white-dragon/dark-hole-lob-052,3.82,23.91,55.67,,2.58,3.2,20.71,52.47,100.56,67.36,22.47,-9.29
Roy Yugioh,YuGiOh,Yu-Gi-Oh! Video Game Promotional Cards,Knight's Title (Reshef of Destruction),ROD-EN002,Secret Rare,Unlimited,Ungraded,Lightly Played,0,1,3.74,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-reshef-of-destruction/knight%27s-title-rod-en002,3.2,18.02,30.0,,1.29,2.245,15.775,27.755,85.0,52.754999999999995,-2.245000000000001,-14.225000000000001
Roy Yugioh,YuGiOh,Duelist League Promo,Thousand-Eyes Restrict,DL1-001,Super Rare,Limited,Ungraded,Lightly Played,0,1,3.7,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-duelist-league-series-1/thousand-eyes-restrict-dl1-001,3.62,40.15,44.0,,3.5,3.56,36.59,40.44,48.28,14.719999999999999,10.439999999999998,6.589999999999996
Roy Yugioh,YuGiOh,Pharaoh's Servant,Parasite Paracide,PSV-003,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,3.61,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaoh%27s-servant/parasite-paracide-1st-edition-psv-003,4.98,24.86,40.0,,1.87,3.4250000000000003,21.435,36.575,176.92,143.49499999999998,6.575000000000003,-8.565000000000001
Roy Yugioh,YuGiOh,Metal Raiders,Magic Jammer,MRD-128,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,2,3.59,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-metal-raiders/magic-jammer-mrd-128,4.47,24.46,29.99,,2.22,3.3449999999999998,21.115,26.645,150.0,116.655,-3.3550000000000004,-8.884999999999998
Roy Yugioh,YuGiOh,Legacy of Darkness,Marauding Captain,LOD-018,Ultra Rare,Unlimited,Ungraded,Near Mint,0,1,3.56,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-legacy-of-darkness/marauding-captain-lod-018,4.46,17.25,23.99,,3.56,4.01,13.24,19.98,53.0,18.990000000000002,-10.020000000000003,-16.759999999999998
Roy Yugioh,YuGiOh,McDonald's Promo,Dark-Piercing Light,MP1-015,Super Rare,Limited,Ungraded,Lightly Played,0,1,3.56,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-mcdonald%27s/dark-piercing-light-mp1-015,4.07,14.92,22.11,,1.99,3.0300000000000002,11.89,19.08,100.96,67.92999999999999,-10.920000000000002,-18.11
Roy Yugioh,YuGiOh,Soul of the Duelist,Mobius the Frost Monarch,SOD-EN022,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,3.43,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-soul-of-the-duelist/mobius-the-frost-monarch-sod-en022,4.43,14.88,31.11,,2.74,3.585,11.295000000000002,27.525,128.0,94.415,-2.4750000000000014,-18.705
Roy Yugioh,YuGiOh,2004 Collectors Tin,Command Knight,CT1-EN003,Secret Rare,Limited,Ungraded,Lightly Played,0,2,3.43,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-collectible-tins-2004/command-knight-ct1-en003,4.46,22.39,43.49,,2.5,3.48,18.91,40.010000000000005,188.54,155.06,10.010000000000005,-11.09
Roy Yugioh,YuGiOh,Legacy of Darkness,Asura Priest,LOD-071,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,3.32,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-legacy-of-darkness/asura-priest-lod-071,4.0,19.5,19.62,,2.43,3.215,16.285,16.405,152.95,119.73499999999999,-13.594999999999999,-13.715
Roy Yugioh,YuGiOh,Rise of Destiny,Silent Swordsman LV3,RDS-EN009,Ultra Rare,1st Edition,Ungraded,Lightly Played,0,1,3.29,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-rise-of-destiny/silent-swordsman-lv3-1st-edition-rds-en009,3.55,29.48,32.0,,19.89,11.72,17.759999999999998,20.28,135.0,93.28,-9.719999999999999,-12.240000000000002
Roy Yugioh,YuGiOh,Nintendo DS Nightmare of Troubadour,Silent Magician LV8,NTR-EN002,Super Rare,Limited,Ungraded,Lightly Played,0,1,3.26,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-nightmare-troubadour/silent-magician-lv8-ntr-en002,4.41,13.87,57.45,,1.96,3.185,10.685,54.265,201.0,167.815,24.265,-19.315
Roy Yugioh,YuGiOh,Magician's Force,Spell Shield Type-8,MFC-043,Super Rare,1st Edition,Ungraded,Lightly Played,0,3,3.24,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magician%27s-force/spell-shield-type-8-1st-edition-mfc-043,3.19,22.14,29.49,,1.35,2.27,19.87,27.22,249.03,216.76,-2.780000000000001,-10.129999999999999
Roy Yugioh,YuGiOh,Legacy of Darkness,Exiled Force,LOD-023,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,3.11,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-legacy-of-darkness/exiled-force-lod-023,4.46,5.77,15.0,,2.38,3.42,2.35,11.58,162.5,129.08,-18.42,-27.65
Roy Yugioh,YuGiOh,Sneak Preview Series 1,Embodiment of Apophis,SP1-EN003,Ultra Rare,Limited,Ungraded,Near Mint,0,1,3.11,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-sneak-peek-series-1/embodiment-of-apophis-sp1-en003,3.74,11.16,54.86,,3.1,3.42,7.74,51.44,69.0,35.58,21.439999999999998,-22.259999999999998
Roy Yugioh,YuGiOh,Starter Deck: Joey,Scapegoat,SDJ-041,Super Rare,1st Edition,Ungraded,Near Mint,0,1,3.08,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-starter-deck-joey/scapegoat-1st-edition-sdj-041,3.05,16.5,34.95,,3.41,3.23,13.27,31.72,421.87,388.64,1.7200000000000024,-16.73
Roy Yugioh,YuGiOh,Legacy of Darkness,Marauding Captain,LOD-018,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,3.03,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-legacy-of-darkness/marauding-captain-lod-018,4.46,17.25,23.99,,2.93,3.6950000000000003,13.555,20.295,53.0,19.305,-9.705000000000002,-16.445
Roy Yugioh,YuGiOh,Pharaonic Guardian,Book of Life,PGD-033,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,2.96,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/book-of-life-pgd-033,3.98,14.25,18.1,,2.49,3.2350000000000003,11.015,14.865000000000002,26.0,-7.234999999999999,-15.134999999999998,-18.985
Roy Yugioh,YuGiOh,Invasion of Chaos,Manticore of Darkness,IOC-067,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,2.95,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-invasion-of-chaos/manticore-of-darkness-ioc-067,3.9,14.19,37.39,,2.54,3.2199999999999998,10.97,34.17,197.93,164.71,4.170000000000002,-19.03
Roy Yugioh,YuGiOh,Yu-Gi-Oh! Video Game Promotional Cards,Teva (Capsule Monster Coliseum),CMC-EN003,Super Rare,Limited,Ungraded,Lightly Played,0,1,2.92,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-capsule-monster-coliseum/teva-cmc-en003,5.19,22.95,25.0,,1.95,3.5700000000000003,19.38,21.43,54.77,21.200000000000003,-8.57,-10.620000000000001
Roy Yugioh,YuGiOh,Metal Raiders,Suijin,MRD-027,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,2.9,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-metal-raiders/suijin-mrd-027,3.67,22.63,49.48,,1.69,2.6799999999999997,19.95,46.8,100.01,67.33000000000001,16.799999999999997,-10.05
Roy Yugioh,YuGiOh,Metal Raiders,Catapult Turtle,MRD-075,Super Rare,Unlimited,Ungraded,Lightly Played,0,3,2.88,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-metal-raiders/catapult-turtle-mrd-075,3.12,20.5,85.0,,0.89,2.005,18.495,82.995,102.0,69.995,52.995000000000005,-11.504999999999999
Roy Yugioh,YuGiOh,Labyrinth of Nightmare,Royal Command,LON-080,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,2.84,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-labyrinth-of-nightmare/royal-command-lon-080,3.0,39.99,44.0,,1.98,2.49,37.5,41.51,49.0,16.509999999999998,11.509999999999998,7.5
Roy Yugioh,YuGiOh,World Championship 2004: GBA Promo,Fairy King Truesdale,WC4-001,Super Rare,Limited,Ungraded,Near Mint,0,1,2.84,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-world-championship-tournament-2004/fairy-king-truesdale-wc4-001,4.56,6.51,49.99,,2.84,3.6999999999999997,2.81,46.29,104.71,71.00999999999999,16.29,-27.19
Roy Yugioh,YuGiOh,Pharaonic Guardian,Rope of Life,PGD-105,Ultra Rare,1st Edition,Ungraded,Lightly Played,0,1,2.83,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/rope-of-life-1st-edition-pgd-105,4.58,16.5,37.82,,2.47,3.5250000000000004,12.975,34.295,198.07,164.545,4.295000000000002,-17.025
Roy Yugioh,YuGiOh,Legacy of Darkness,Twin-Headed Behemoth,LOD-063,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,2.81,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-legacy-of-darkness/twin-headed-behemoth-1st-edition-lod-063,4.25,15.31,22.52,,1.63,2.94,12.37,19.58,84.67,51.730000000000004,-10.420000000000002,-17.63
Roy Yugioh,YuGiOh,Invasion of Chaos,Reload,IOC-045,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,2.75,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-invasion-of-chaos/reload-1st-edition-ioc-045,3.58,17.93,46.72,,1.88,2.73,15.2,43.99,100.46,67.72999999999999,13.990000000000002,-14.8
Roy Yugioh,YuGiOh,Magic Ruler,Black Illusion Ritual,MRL-051,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,2.68,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magic-ruler/black-illusion-ritual-mrl-051,3.78,4.88,35.84,,1.83,2.8049999999999997,2.075,33.035000000000004,55.25,22.445,3.0350000000000037,-27.925
Roy Yugioh,YuGiOh,Dark Crisis,Butterfly Dagger - Elma,DCR-032,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,2.68,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-dark-crisis/butterfly-dagger-elma-1st-edition-dcr-032,5.93,6.5,19.93,,1.41,3.67,2.83,16.259999999999998,149.22,115.55000000000001,-13.740000000000002,-27.17
Roy Yugioh,YuGiOh,Sneak Preview Series 1,Embodiment of Apophis,SP1-EN003,Ultra Rare,Limited,Ungraded,Lightly Played,0,1,2.64,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-sneak-peek-series-1/embodiment-of-apophis-sp1-en003,3.74,11.16,54.86,,1.9,2.8200000000000003,8.34,52.04,69.0,36.18000000000001,22.04,-21.66
Roy Yugioh,YuGiOh,Starter Deck: Joey,Scapegoat,SDJ-041,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,2.62,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-starter-deck-joey/scapegoat-1st-edition-sdj-041,3.05,16.5,34.95,,0.92,1.9849999999999999,14.515,32.965,421.87,389.885,2.9650000000000034,-15.485
Roy Yugioh,YuGiOh,Magician's Force,Spell Canceller,MFC-020,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,2.6,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magician%27s-force/spell-canceller-mfc-020,4.23,18.49,20.0,,3.34,3.785,14.704999999999998,16.215,47.77,13.985,-13.785,-15.295000000000002
Roy Yugioh,YuGiOh,Yu-Gi-Oh! Video Game Promotional Cards,Acid Trap Hole (Dark Duel Stories),DDS-005,Secret Rare,Unlimited,Ungraded,Lightly Played,0,2,2.59,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-dark-duel-stories/acid-trap-hole-dds-005,2.7,12.25,39.25,,1.21,1.955,10.295,37.295,130.0,98.04499999999999,7.295000000000002,-19.705
Roy Yugioh,YuGiOh,Magician's Force,Double Spell,MFC-106,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,2,2.58,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magician%27s-force/double-spell-mfc-106,4.97,19.67,21.1,,1.39,3.1799999999999997,16.490000000000002,17.92,100.01,66.83000000000001,-12.079999999999998,-13.509999999999998
Roy Yugioh,YuGiOh,2004 Collectors Tin,Total Defense Shogun,CT1-EN001,Secret Rare,Limited,Ungraded,Lightly Played,0,1,2.55,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-collectible-tins-2004/total-defense-shogun-ct1-en001,3.51,14.51,40.0,,1.23,2.37,12.14,37.63,146.22,113.85,7.630000000000003,-17.86
